"CITING","CITED"
3889951,3690658
3889951,3691000
3889951,3787051
3889952,1127861
3889952,1464047
3889952,2237486
3889952,2645492
3889952,2720398
3889952,2981542
3889952,3105687
3889953,471666
3889953,2162876
3889953,2585268
3889953,3309092
3889953,3586333
3889953,3706455
3889953,3727916
3889953,3731934
3889953,3741545
3889954,2026082
3889954,2976044
3889954,3362715
3889954,3759520
3889955,398233
3889955,2209117
3889955,2693961
3889955,3473809
3889955,3545762
3889955,3643958
3889956,2786680
3889956,3357703
3889956,3375352
3889956,3648686
3889956,3653026
3889956,3735982
3889957,2229382
3889957,3000636
3889957,3594006
3889957,3708173
3889958,2935365
3889958,3272520
3889958,3608913
3889958,3642290
3889959,2192805
3889959,2590215
3889959,3145995
3889959,3492007
3889959,3614111
3889960,2886349
3889960,3042414
3889961,3191950
3889961,3655210
3889962,2346706
3889962,2448423
3889962,3669462
3889963,2583644
3889963,3111331
3889963,3289219
3889963,3637232
3889964,1591529
3889964,1747972
3889964,2537909
3889964,2586724
3889964,2798232
3889964,3090634
3889964,3307658
3889965,1561122
3889965,2132316
3889965,2375338
3889965,2782045
3889965,3633774
3889966,2132316
3889966,2782045
3889966,3013807
3889966,3633774
3889967,462320
3889967,2490588
3889967,2525208
3889967,2948798
3889967,3034843
3889968,2696387
3889968,2700570
3889968,2820646
3889968,3237961
3889969,2379388
3889969,3167309
3889969,3486791
3889969,3516520
3889969,3519109
3889970,3037809
3889970,3525535
3889971,3680883
3889972,3083987
3889973,2770470
3889973,2895705
3889973,2998625
3889973,3011818
3889974,468680
3889974,527396
3889974,556545
3889974,702804
3889974,803811
3889974,826899
3889974,1500809
3889974,2630333
3889974,3039790
3889974,3091030
3889975,634089
3889975,714571
3889975,2153249
3889976,3130806
3889976,3563329
3889976,3730555
3889977,776994
3889977,1585753
3889977,2110114
3889977,2124043
3889977,2879079
3889978,2628106
3889978,2635892
3889978,3348859
3889978,3796443
3889978,3796444
3889978,3810661
3889978,3815936
3889979,1939463
3889979,2453139
3889979,2937887
3889979,3151885
3889979,3330579
3889980,3220751
3889980,3384937
3889980,3795415
3889981,2608416
3889981,2608430
3889981,2834608
3889981,2926930
3889981,3043618
3889981,3271050
3889982,3178206
3889982,3490794
3889983,2279969
3889983,2768358
3889983,2793058
3889983,3089713
3889983,3405959
3889984,2377060
3889984,2449735
3889984,3178208
3889984,3222090
3889984,3521911
3889984,3729782
3889985,1888026
3889985,2421691
3889985,2976064
3889985,3392995
3889985,3427051
3889985,3479061
3889985,3712645
3889986,3125361
3889986,3767234
3889987,903959
3889987,1230007
3889987,1455027
3889987,3290066
3889988,2973972
3889988,3264013
3889988,3695643
3889988,3727949
3889989,2396163
3889989,2693374
3889989,2768846
3889989,3233926
3889989,3428339
3889989,3484123
3889989,3787080
3889990,949408
3889990,3017211
3889991,1784323
3889991,2244302
3889991,2484985
3889991,2498164
3889991,2752182
3889991,2971793
3889991,2998018
3889991,3032361
3889991,3052253
3889991,3336064
3889991,3670925
3889992,3397001
3889992,3618995
3889992,3782765
3889993,524146
3889993,2326282
3889993,2729231
3889993,3784727
3889994,2994442
3889994,3054478
3889994,3722640
3889995,279267
3889995,696302
3889995,964526
3889995,3169034
3889995,3265068
3889995,3640561
3889995,3815607
3889996,704848
3889996,2972851
3889996,3046044
3889996,3258286
3889996,3371950
3889996,3770308
3889996,3790202
3889997,1223639
3889997,2536966
3889997,3606382
3889998,2608239
3889998,3172699
3889998,3209088
3889998,3247352
3889998,3345488
3889998,3578379
3889999,62428
3889999,424713
3889999,2365378
3889999,2465630
3889999,2952313
3890000,2991124
3890000,3807794
3890001,2803290
3890001,2851083
3890001,2856983
3890001,3814476
3890002,3136579
3890002,3377102
3890002,3451719
3890002,3463543
3890002,3582133
3890002,3804434
3890003,3185246
3890003,3308902
3890003,3519771
3890003,3632059
3890003,3689881
3890003,3756339
3890003,3767134
3890003,3825205
3890004,3038175
3890004,3339544
3890004,3639927
3890004,3711152
3890004,3713696
3890004,3717378
3890005,2752193
3890005,3134628
3890005,3630302
3890005,3696878
3890006,1563830
3890006,1909342
3890006,2195772
3890006,3625566
3890007,3264099
3890007,3640579
3890007,3793430
3890007,3793432
3890007,3798304
3890007,3823981
3890008,3017224
3890008,3799618
3890009,2484447
3890009,2671694
3890010,2751959
3890010,3750778
3890011,2805898
3890011,3056632
3890011,3089732
3890011,3210124
3890011,3304619
3890011,3323155
3890011,3337064
3890011,3351388
3890011,3382010
3890011,3384287
3890011,3497086
3890011,3598043
3890011,3717281
3890012,3395946
3890012,3582150
3890012,3588191
3890012,3661427
3890012,3768608
3890012,3788709
3890013,3432210
3890013,3778813
3890013,3799623
3890014,3035869
3890014,3533425
3890014,3742164
3890015,3420589
3890015,3726576
3890015,3804477
3890016,3633655
3890017,1917926
3890017,2995964
3890017,3283559
3890017,3484064
3890018,3235316
3890018,3663073
3890018,3746405
3890018,3845994
3890019,3112962
3890019,3146038
3890019,3462666
3890019,3473852
3890019,3490816
3890019,3565495
3890019,3638093
3890019,3650581
3890019,3749528
3890020,583911
3890020,2666676
3890021,894634
3890021,1416884
3890021,1977959
3890022,2886359
3890022,2956705
3890022,3044656
3890022,3182846
3890022,3532369
3890022,3721484
3890023,3186782
3890023,3346311
3890023,3501186
3890024,328015
3890024,1946789
3890024,2668746
3890024,3147882
3890024,3447715
3890024,3490602
3890024,3582174
3890024,3784274
3890025,2261615
3890025,2476510
3890025,3790914
3890026,3723941
3890026,3728468
3890026,3757268
3890027,1774517
3890027,2651763
3890027,2721985
3890027,2890435
3890027,2921146
3890027,3170750
3890027,3187296
3890027,3241136
3890027,3360768
3890028,1290520
3890028,1361975
3890028,2756854
3890028,2919739
3890028,3519979
3890028,3573702
3890028,3613751
3890028,3845454
3890029,2745065
3890029,3388370
3890029,3425024
3890029,3718888
3890029,3793612
3890030,2186212
3890030,2851659
3890030,3383588
3890030,3685000
3890030,3733576
3890031,1703626
3890031,1871910
3890032,2308596
3890032,2380114
3890032,2558581
3890032,2943295
3890033,3447862
3890033,3610740
3890033,3756700
3890034,2971695
3890034,3019292
3890034,3782803
3890034,3813140
3890035,3674332
3890035,3675220
3890035,3680060
3890035,3684351
3890035,3692380
3890035,3700902
3890036,3294470
3890036,3438689
3890036,3784285
3890037,2413193
3890037,2511329
3890037,2688900
3890037,3427098
3890038,3179924
3890038,3330190
3890039,2758524
3890039,2758525
3890039,2924519
3890039,2968552
3890039,3071645
3890039,3166418
3890039,3166420
3890039,3185051
3890039,3707138
3890040,3511651
3890040,3703376
3890041,3758207
3890041,3764211
3890042,1846972
3890042,2115233
3890042,2126479
3890042,2564934
3890042,2643187
3890042,2981625
3890042,3041931
3890042,3063337
3890042,3068748
3890042,3593228
3890042,3801200
3890043,1141704
3890043,1834218
3890043,1894004
3890043,2256385
3890043,2335189
3890043,2938427
3890043,2997919
3890043,3167996
3890043,3674366
3890044,1527883
3890044,1700497
3890044,1765277
3890044,2742813
3890044,2983189
3890045,1745900
3890045,1813690
3890045,2287271
3890045,3240115
3890045,3782820
3890046,3203309
3890046,3632210
3890046,3671128
3890046,3850524
3890047,3373650
3890048,2968988
3890048,3376426
3890049,2215211
3890049,2546450
3890049,3765776
3890050,3743431
3890051,3011794
3890051,3285668
3890051,3608936
3890052,3041094
3890052,3389928
3890052,3464723
3890052,3791748
3890053,529039
3890053,2299526
3890053,2340300
3890054,2774323
3890054,2910792
3890054,3340779
3890054,3380428
3890054,3502007
3890055,2128273
3890055,2864452
3890055,2883594
3890055,3054334
3890055,3161117
3890055,3363524
3890055,3377933
3890055,3477354
3890056,2777709
3890056,2812696
3890056,2897734
3890056,3153993
3890056,3161250
3890056,3344721
3890056,3395626
3890056,3422735
3890056,3605583
3890056,3656419
3890057,2506424
3890058,2831376
3890058,2849900
3890058,3534639
3890058,3746460
3890059,3237565
3890059,3239193
3890059,3330532
3890059,3370828
3890059,3398696
3890059,3463453
3890059,3533709
3890060,2909235
3890060,3263771
3890060,3508838
3890060,3542152
3890060,3655008
3890060,3692141
3890061,2097318
3890061,2129933
3890061,2235605
3890061,2802353
3890061,2853140
3890061,2974984
3890062,1772876
3890062,1809131
3890063,2212631
3890063,2225854
3890063,2317119
3890063,2410824
3890063,2585168
3890063,2595369
3890063,2646919
3890063,2783936
3890064,2897786
3890064,2977040
3890064,3077838
3890064,3082917
3890064,3164325
3890064,3225663
3890064,3691767
3890065,1374116
3890065,2910948
3890065,3398694
3890065,3411454
3890065,3741688
3890066,3289599
3890066,3525580
3890067,409800
3890067,2268868
3890067,3102518
3890067,3130964
3890067,3161350
3890067,3194488
3890067,3196849
3890067,3268157
3890067,3289649
3890067,3756754
3890067,3761207
3890068,3142260
3890068,3348492
3890068,3371615
3890068,3539282
3890069,3239135
3890069,3394877
3890069,3608535
3890069,3674544
3890069,3705818
3890070,2311240
3890070,3061525
3890070,3155311
3890070,3155313
3890070,3394877
3890070,3731941
3890071,835045
3890072,2574357
3890072,2948534
3890072,3006291
3890072,3650651
3890072,3744943
3890072,3744983
3890073,1760880
3890073,1779376
3890073,1779377
3890073,2763317
3890073,2997738
3890073,3260782
3890073,3336635
3890073,3396221
3890073,3459849
3890073,3564649
3890073,3640653
3890073,3654025
3890074,2834053
3890074,3021560
3890074,3217359
3890074,3609805
3890074,3814779
3890075,3233285
3890075,3434528
3890075,3543335
3890075,3604497
3890075,3630819
3890075,3659986
3890075,3734671
3890076,1492875
3890076,2306732
3890076,3236924
3890077,2817875
3890077,3065500
3890077,3443003
3890077,3526556
3890077,3564661
3890078,3212127
3890078,3286302
3890078,3307215
3890078,3358743
3890078,3510374
3890079,3360826
3890079,3557290
3890079,3616495
3890079,3753635
3890080,831909
3890080,1601699
3890080,2530407
3890080,3141511
3890080,3488415
3890080,3561050
3890081,2689978
3890081,2916768
3890081,3418692
3890081,3590436
3890081,3669599
3890082,2126738
3890082,2526797
3890082,2573123
3890082,3127644
3890082,3590426
3890082,3621533
3890082,3806296
3890083,2957201
3890083,3802826
3890083,3809515
3890084,2511588
3890084,2782738
3890084,3048131
3890084,3076496
3890084,3228451
3890084,3283801
3890084,3283802
3890084,3729285
3890084,3746498
3890085,1351562
3890085,2080259
3890085,2435811
3890085,2713256
3890085,3315497
3890085,3558871
3890085,3749904
3890085,3753643
3890085,3761702
3890085,3762857
3890086,1707774
3890086,2507006
3890086,3811818
3890087,3533718
3890087,3814572
3890087,3854862
3890088,1733658
3890088,2140085
3890088,2206553
3890088,2300968
3890088,2499207
3890088,3131749
3890088,3398528
3890088,3545947
3890088,3691762
3890089,2151360
3890089,3151851
3890089,3163696
3890089,3259485
3890090,3437326
3890090,3623714
3890090,3787172
3890091,2643958
3890091,3098697
3890091,3278253
3890091,3400121
3890091,3743477
3890092,2782133
3890092,3549307
3890092,3607798
3890092,3711542
3890093,325654
3890093,1980342
3890093,2236617
3890093,2403038
3890093,2478390
3890094,3661856
3890094,3715360
3890095,2731364
3890095,2974065
3890095,3029164
3890095,3183195
3890095,3186954
3890095,3216779
3890095,3216780
3890096,857240
3890096,1538571
3890096,2984344
3890096,3032186
3890096,3489268
3890096,3768971
3890097,1283398
3890097,1451786
3890097,2847285
3890097,2987053
3890097,3044854
3890097,3284174
3890097,3679374
3890098,3486859
3890099,3375079
3890099,3446599
3890099,3718432
3890100,2329459
3890100,5340013
3890101,3547547
3890101,3744975
3890101,3795451
3890101,3798459
3890101,3829223
3890102,254189
3890102,436812
3890102,3298182
3890102,3393983
3890102,3585007
3890102,3615252
3890102,3736104
3890103,1250088
3890103,1828646
3890103,1927376
3890103,2249095
3890103,2304178
3890103,2306425
3890103,2332647
3890103,2717770
3890103,2740493
3890103,2931458
3890103,2935375
3890103,3155472
3890103,3218781
3890103,3306008
3890103,3443362
3890103,3492790
3890103,3622270
3890103,3656441
3890103,3744218
3890103,3775532
3890103,3811660
3890104,2526657
3890104,2611585
3890104,2756032
3890104,2778610
3890104,2887456
3890104,3197975
3890104,3652317
3890106,1348967
3890106,1416846
3890106,1597189
3890106,2077639
3890106,2112231
3890106,3369090
3890106,3517533
3890106,3542438
3890106,3665881
3890106,3732126
3890107,2201131
3890107,2490193
3890107,2860175
3890107,3116170
3890107,3201282
3890107,3201858
3890107,3215563
3890107,3236693
3890107,3242011
3890108,2333343
3890108,3042099
3890108,3196533
3890108,3649398
3890108,3687767
3890109,3402468
3890109,3480483
3890109,3635811
3890109,3754329
3890109,3774703
3890110,2767464
3890110,2998642
3890110,3164496
3890110,3170234
3890110,3219474
3890110,3628924
3890110,3767456
3890110,3784403
3890111,2374660
3890111,2534728
3890111,2694623
3890111,2713590
3890111,2741549
3890111,3542532
3890111,3647714
3890111,3661799
3890111,3785782
3890111,3807090
3890112,2513022
3890112,2763601
3890112,3211673
3890112,3446865
3890112,3459655
3890112,3617481
3890112,3689240
3890112,3712800
3890112,3726791
3890112,3816298
3890113,2133496
3890113,2660521
3890113,2662816
3890113,2963348
3890113,3069249
3890113,3511624
3890113,3531267
3890113,3709669
3890114,2570515
3890114,2709876
3890114,2800987
3890114,2975563
3890114,3662498
3890115,2527554
3890115,2977725
3890115,3153306
3890115,3739535
3890116,3618269
3890116,3691357
3890116,3797176
3890117,2800754
3890117,3431687
3890118,1815336
3890118,2711621
3890118,2910808
3890118,3127709
3890118,3213567
3890119,3099113
3890119,3191350
3890119,3206894
3890120,2767062
3890120,3144307
3890120,3363401
3890120,3634028
3890121,1906917
3890121,2793507
3890121,3192687
3890121,3542525
3890121,3713272
3890122,1774295
3890122,1824485
3890122,1867988
3890122,2106589
3890122,2507125
3890122,2514894
3890122,2669321
3890122,3093467
3890122,3246455
3890122,3402529
3890122,3426508
3890122,3516231
3890122,3721069
3890123,2442696
3890123,2528539
3890123,2780306
3890123,2784132
3890123,3353339
3890123,3527027
3890123,3708965
3890124,2191187
3890124,2848061
3890124,3393497
3890124,3566585
3890125,2719100
3890125,2941577
3890125,3273321
3890126,2788085
3890126,2875679
3890126,3516232
3890127,1771055
3890127,2958899
3890127,3395006
3890127,3410672
3890127,3660062
3890127,3788827
3890127,3791172
3890128,3265484
3890129,1872024
3890129,3248175
3890130,2523227
3890130,3326664
3890130,3403994
3890130,3475155
3890130,3617245
3890131,3155678
3890131,3454591
3890131,3551442
3890131,3622593
3890132,3210175
3890132,3816090
3890132,3822261
3890133,3707556
3890133,3790364
3890133,3806334
3890134,3642891
3890134,3746741
3890135,3165392
3890135,3503732
3890135,3655761
3890135,3771995
3890136,2284638
3890136,3687654
3890136,3798022
3890136,3837845
3890137,2987390
3890137,3407057
3890137,3690686
3890137,3784369
3890138,3505060
3890138,3663201
3890139,728701
3890139,1351877
3890139,2438911
3890139,3725044
3890140,2947114
3890140,3049432
3890140,3189473
3890140,3622313
3890141,3716339
3890141,3770419
3890141,3787166
3890142,2900247
3890142,2997383
3890142,3094410
3890142,3128174
3890142,3136623
3890142,3136624
3890142,3136625
3890142,3423201
3890142,3765872
3890142,3770421
3890142,3779741
3890143,2905577
3890143,3251683
3890143,3490956
3890143,3574601
3890143,3585009
3890143,3759705
3890143,3762913
3890144,3141761
3890145,2762706
3890145,2793951
3890145,2864693
3890145,2916809
3890145,3110101
3890145,3116146
3890145,3188203
3890145,3292255
3890145,3300285
3890145,3312539
3890146,3053796
3890146,3745160
3890147,2811510
3890147,2870011
3890147,2908667
3890147,3022172
3890148,2315101
3890148,2687949
3890148,2711031
3890148,2972533
3890148,2999016
3890149,3060026
3890149,3136637
3890149,3205157
3890149,3209683
3890149,3241486
3890149,3295974
3890149,3396019
3890149,3462267
3890149,3511178
3890149,3526504
3890149,3615538
3890149,3632375
3890149,3652272
3890149,3652274
3890149,3660097
3890149,3677178
3890149,3679419
3890149,3708296
3890149,3711390
3890149,3728123
3890149,3758306
3890149,3779774
3890149,3782940
3890149,3790385
3890150,2965553
3890150,3486903
3890150,3615629
3890151,2936682
3890151,3563737
3890151,3667947
3890151,3725106
3890151,3736848
3890152,1967371
3890152,2702243
3890152,3113023
3890152,3211553
3890152,3502470
3890152,3526503
3890152,3544317
3890152,3573917
3890152,3634082
3890152,3634086
3890152,3679419
3890153,3396019
3890153,3495979
3890153,3498786
3890153,3502470
3890153,3522049
3890153,3551154
3890153,3622333
3890153,3634082
3890153,3637384
3890153,3660097
3890153,3679419
3890154,2912329
3890154,3206313
3890154,3672901
3890154,3741767
3890154,3761266
3890154,3761267
3890154,3782957
3890155,2393743
3890155,2918369
3890155,3090782
3890155,3706566
3890155,3706570
3890157,1901056
3890157,1923370
3890157,2609882
3890157,3234035
3890157,3503767
3890157,3519449
3890157,3582376
3890157,3794504
3890158,2015739
3890158,2261229
3890158,2383451
3890158,3354180
3890159,850881
3890159,882144
3890159,3066178
3890159,3068310
3890159,3288643
3890159,3481789
3890159,3637437
3890159,3674710
3890160,1482600
3890160,2275194
3890160,3099899
